date,product_id,product_name,category,branch_id,branch_name,order_id,price,promotion_flag,festival_flag,holiday_flag,seasonal_index,total_sales,online_sales,offline_sales,returns_count,cpi,day_of_week,month,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2021-06-20,P001,Men_Tshirt,Male,B001,Bangalore,171,57.7,0,0,1,1.064,118.16,89.39,28.77,4.08,153.18,6,6,98.99,119.06,92.63,87.07000000000001,98.30166666666668
2021-06-21,P001,Men_Tshirt,Male,B001,Bangalore,172,56.63,0,0,0,1.059,67.96,51.42,16.55,2.87,153.18,0,6,118.16,98.23,109.36,82.74571428571429,96.92166666666667
2021-06-22,P001,Men_Tshirt,Male,B001,Bangalore,173,56.82,0,0,0,1.054,79.11,59.84,19.26,3.52,153.18,1,6,67.96,65.14,180.91,84.74142857142856,93.52833333333334
2021-06-23,P001,Men_Tshirt,Male,B001,Bangalore,174,57.56,0,0,0,1.049,73.82,55.84,17.97,3.57,153.18,2,6,79.11,84.08,97.68,83.27571428571427,92.73299999999999
2021-06-24,P001,Men_Tshirt,Male,B001,Bangalore,175,58.09,0,0,0,1.044,90.21,68.24,21.96,3.38,153.18,3,6,73.82,61.82,100.52,87.33142857142856,92.38933333333333
2021-06-25,P001,Men_Tshirt,Male,B001,Bangalore,176,56.76,0,0,0,1.039,75.08,56.8,18.28,2.53,153.18,4,6,90.21,83.07,98.14,86.19000000000001,91.62066666666666
2021-06-26,P001,Men_Tshirt,Male,B001,Bangalore,177,58.41,0,0,0,1.033,85.05,64.34,20.71,3.08,153.18,5,6,75.08,98.99,75.14,84.19857142857143,91.95100000000001
2021-06-27,P001,Men_Tshirt,Male,B001,Bangalore,178,55.77,1,0,1,1.028,146.04,110.48,35.56,5.49,153.18,6,6,85.05,118.16,108.6,88.18142857142857,93.19900000000001
2021-06-28,P001,Men_Tshirt,Male,B001,Bangalore,179,58.08,0,0,0,1.023,72.64,54.95,17.69,3.32,153.18,0,6,146.04,67.96,95.13,88.85,92.44933333333333
2021-06-29,P001,Men_Tshirt,Male,B001,Bangalore,180,57.61,0,0,0,1.018,71.34,53.97,17.37,2.73,153.18,1,6,72.64,79.11,162.11,87.74000000000001,89.42366666666666
2021-06-30,P001,Men_Tshirt,Male,B001,Bangalore,181,54.13,0,0,0,1.013,65.97,49.91,16.06,3.19,153.18,2,6,71.34,73.82,84.52,86.61857142857141,88.80533333333332
2021-07-01,P001,Men_Tshirt,Male,B001,Bangalore,182,57.42,1,0,0,1.008,86.27,57.37,28.9,4.16,153.82,3,7,65.97,90.21,95.02,86.05571428571427,88.51366666666667
2021-07-02,P001,Men_Tshirt,Male,B001,Bangalore,183,55.57,0,0,0,1.003,78.37,52.12,26.25,2.61,153.82,4,7,86.27,75.08,93.45,86.5257142857143,88.011
2021-07-03,P001,Men_Tshirt,Male,B001,Bangalore,184,58.36,0,0,0,0.997,77.4,51.47,25.93,2.66,153.82,5,7,78.37,85.05,84.47,85.43285714285716,87.77533333333332
2021-07-04,P001,Men_Tshirt,Male,B001,Bangalore,185,55.62,1,0,1,0.992,130.43,86.74,43.69,6.46,153.82,6,7,77.4,146.04,94.57,83.20285714285714,88.97066666666667
2021-07-05,P001,Men_Tshirt,Male,B001,Bangalore,186,55.46,0,0,0,0.987,90.46,60.16,30.3,4.27,153.82,0,7,130.43,72.64,114.99,85.74857142857142,88.15299999999999
2021-07-06,P001,Men_Tshirt,Male,B001,Bangalore,187,57.49,0,0,0,0.982,63.48,42.22,21.27,2.28,153.82,1,7,90.46,71.34,134.17,84.62571428571428,85.79666666666665
2021-07-07,P001,Men_Tshirt,Male,B001,Bangalore,188,55.48,0,0,0,0.977,66.57,44.27,22.3,2.57,153.82,2,7,63.48,65.97,66.73,84.71142857142857,85.79133333333333
2021-07-08,P001,Men_Tshirt,Male,B001,Bangalore,189,58.62,0,0,0,0.972,68.42,45.5,22.92,2.69,153.82,3,7,66.57,86.27,76.12,82.16142857142857,85.53466666666667
2021-07-09,P001,Men_Tshirt,Male,B001,Bangalore,190,59.0,0,0,0,0.967,61.81,41.1,20.7,2.89,153.82,4,7,68.42,78.37,66.5,79.7957142857143,85.37833333333333
2021-07-10,P001,Men_Tshirt,Male,B001,Bangalore,191,58.13,0,0,0,0.961,67.11,44.63,22.48,2.97,153.82,5,7,61.81,77.4,93.74,78.32571428571428,84.49066666666667
2021-07-11,P001,Men_Tshirt,Male,B001,Bangalore,192,59.56,0,0,1,0.956,129.19,85.91,43.28,5.12,153.82,6,7,67.11,130.43,85.39,78.14857142857143,85.95066666666666
2021-07-12,P001,Men_Tshirt,Male,B001,Bangalore,193,57.3,0,0,0,0.951,82.31,54.73,27.57,2.64,153.82,0,7,129.19,90.46,103.24,76.98428571428572,85.253
2021-07-13,P001,Men_Tshirt,Male,B001,Bangalore,194,57.07,0,0,0,0.946,66.62,44.3,22.32,3.0,153.82,1,7,82.31,63.48,119.06,77.43285714285715,83.50500000000001
2021-07-14,P001,Men_Tshirt,Male,B001,Bangalore,195,56.99,1,0,0,0.941,88.63,58.94,29.69,3.59,153.82,2,7,66.62,66.57,98.23,80.5842857142857,83.185
2021-07-15,P001,Men_Tshirt,Male,B001,Bangalore,196,54.83,0,0,0,0.936,78.41,52.14,26.27,2.75,153.82,3,7,88.63,68.42,65.14,82.01142857142858,83.62733333333333
2021-07-16,P001,Men_Tshirt,Male,B001,Bangalore,197,55.71,0,0,0,0.931,69.67,46.33,23.34,2.92,153.82,4,7,78.41,61.81,84.08,83.13428571428571,83.14699999999999
2021-07-17,P001,Men_Tshirt,Male,B001,Bangalore,198,55.17,1,0,0,0.926,100.44,66.8,33.65,4.8,153.82,5,7,69.67,67.11,61.82,87.89571428571428,84.43433333333334
2021-07-18,P001,Men_Tshirt,Male,B001,Bangalore,199,57.83,0,0,1,0.921,117.28,77.99,39.29,5.41,153.82,6,7,100.44,129.19,83.07,86.19428571428571,85.57466666666666
2021-07-19,P001,Men_Tshirt,Male,B001,Bangalore,200,57.39,0,0,0,0.916,68.46,45.53,22.93,3.16,153.82,0,7,117.28,82.31,98.99,84.21571428571428,84.557
2021-07-20,P001,Men_Tshirt,Male,B001,Bangalore,201,56.11,1,0,0,0.911,79.36,52.77,26.58,2.89,153.82,1,7,68.46,66.62,118.16,86.03571428571429,83.26366666666667
2021-07-21,P001,Men_Tshirt,Male,B001,Bangalore,202,56.5,0,0,0,0.906,69.2,46.02,23.18,3.09,153.82,2,7,79.36,88.63,67.96,83.25999999999999,83.30499999999999
2021-07-22,P001,Men_Tshirt,Male,B001,Bangalore,203,58.32,0,0,0,0.901,69.5,46.21,23.28,3.06,153.82,3,7,69.2,78.41,79.11,81.98714285714286,82.98466666666667
2021-07-23,P001,Men_Tshirt,Male,B001,Bangalore,204,58.18,0,0,0,0.896,68.43,45.51,22.92,2.51,153.82,4,7,69.5,69.67,73.82,81.81000000000002,82.805
2021-07-24,P001,Men_Tshirt,Male,B001,Bangalore,205,58.57,0,0,0,0.891,71.12,47.29,23.82,2.18,153.82,5,7,68.43,100.44,90.21,77.62142857142858,82.16866666666667
2021-07-25,P001,Men_Tshirt,Male,B001,Bangalore,206,58.49,0,0,1,0.887,91.79,61.04,30.75,4.17,153.82,6,7,71.12,117.28,75.08,73.98,82.72566666666667
2021-07-26,P001,Men_Tshirt,Male,B001,Bangalore,207,56.91,0,0,0,0.882,72.09,47.94,24.15,2.48,153.82,0,7,91.79,68.46,85.05,74.49857142857142,82.29366666666667
2021-07-27,P001,Men_Tshirt,Male,B001,Bangalore,208,56.2,0,0,0,0.877,66.57,44.27,22.3,3.31,153.82,1,7,72.09,79.36,146.04,72.67142857142856,79.64466666666665
2021-07-28,P001,Men_Tshirt,Male,B001,Bangalore,209,57.18,0,0,0,0.872,56.44,37.53,18.91,2.24,153.82,2,7,66.57,69.2,72.64,70.84857142857143,79.10466666666666
2021-07-29,P001,Men_Tshirt,Male,B001,Bangalore,210,57.42,0,0,0,0.868,75.81,50.41,25.4,3.33,153.82,3,7,56.44,69.5,71.34,71.75,79.25366666666666
2021-07-30,P001,Men_Tshirt,Male,B001,Bangalore,211,56.79,0,0,0,0.863,55.69,37.03,18.65,2.39,153.82,4,7,75.81,68.43,65.97,69.92999999999999,78.911
2021-07-31,P001,Men_Tshirt,Male,B001,Bangalore,212,57.07,0,0,0,0.859,64.29,42.75,21.54,3.09,153.82,5,7,55.69,71.12,86.27,68.95428571428572,78.17833333333333
2021-08-01,P001,Men_Tshirt,Male,B001,Bangalore,213,58.64,0,0,1,0.854,102.94,68.46,34.49,4.78,154.45,6,8,64.29,91.79,78.37,70.54714285714286,78.99733333333333
2021-08-02,P001,Men_Tshirt,Male,B001,Bangalore,214,57.47,0,0,0,0.85,71.87,47.8,24.08,2.87,154.45,0,8,102.94,72.09,77.4,70.51571428571428,78.81300000000002
2021-08-03,P001,Men_Tshirt,Male,B001,Bangalore,215,56.54,0,0,0,0.845,62.08,41.28,20.79,2.48,154.45,1,8,71.87,66.57,130.43,69.87428571428572,76.53466666666667
2021-08-04,P001,Men_Tshirt,Male,B001,Bangalore,216,57.68,0,0,0,0.841,59.17,39.35,19.82,1.94,154.45,2,8,62.08,56.44,90.46,70.26428571428572,75.49166666666666
2021-08-05,P001,Men_Tshirt,Male,B001,Bangalore,217,56.28,1,0,0,0.836,68.11,45.29,22.82,3.04,154.45,3,8,59.17,75.81,63.48,69.16428571428573,75.646
2021-08-06,P001,Men_Tshirt,Male,B001,Bangalore,218,55.8,0,0,0,0.832,66.45,44.19,22.26,2.65,154.45,4,8,68.11,55.69,66.57,70.70142857142858,75.64200000000001
2021-08-07,P001,Men_Tshirt,Male,B001,Bangalore,219,57.62,0,0,0,0.828,77.33,51.42,25.9,2.95,154.45,5,8,66.45,64.29,68.42,72.56428571428572,75.93900000000001
2021-08-08,P001,Men_Tshirt,Male,B001,Bangalore,220,58.99,0,0,1,0.824,85.67,56.97,28.7,3.18,154.45,6,8,77.33,102.94,61.81,70.09714285714286,76.73433333333334
2021-08-09,P001,Men_Tshirt,Male,B001,Bangalore,221,57.07,0,0,0,0.82,62.0,41.23,20.77,1.94,154.45,0,8,85.67,71.87,67.11,68.68714285714286,76.56400000000001
2021-08-10,P001,Men_Tshirt,Male,B001,Bangalore,222,58.71,0,0,0,0.815,59.43,39.52,19.91,2.87,154.45,1,8,62.0,62.08,129.19,68.30857142857143,74.23866666666666
2021-08-11,P001,Men_Tshirt,Male,B001,Bangalore,223,59.04,0,0,0,0.811,65.02,43.24,21.78,3.18,154.45,2,8,59.43,59.17,82.31,69.14428571428572,73.66233333333334
2021-08-12,P001,Men_Tshirt,Male,B001,Bangalore,224,57.19,0,0,0,0.807,63.32,42.11,21.21,2.07,154.45,3,8,65.02,68.11,66.62,68.46,73.55233333333334
2021-08-13,P001,Men_Tshirt,Male,B001,Bangalore,225,57.18,1,0,0,0.803,59.27,39.41,19.85,2.42,154.45,4,8,63.32,66.45,88.63,67.4342857142857,72.57366666666667
2021-08-14,P001,Men_Tshirt,Male,B001,Bangalore,226,57.0,0,0,0,0.8,68.66,45.66,23.0,3.22,154.45,5,8,59.27,77.33,78.41,66.19571428571429,72.24866666666667
2021-08-15,P001,Men_Tshirt,Male,B001,Bangalore,227,59.96,0,0,1,0.796,82.23,54.69,27.55,3.03,154.45,6,8,68.66,85.67,69.67,65.70428571428572,72.66733333333333
2021-08-16,P001,Men_Tshirt,Male,B001,Bangalore,228,55.28,0,0,0,0.792,52.87,35.16,17.71,2.33,154.45,0,8,82.23,62.0,100.44,64.4,71.08166666666666
2021-08-17,P001,Men_Tshirt,Male,B001,Bangalore,229,59.96,0,0,0,0.788,53.22,35.39,17.83,1.68,154.45,1,8,52.87,59.43,117.28,63.512857142857136,68.94633333333333
2021-08-18,P001,Men_Tshirt,Male,B001,Bangalore,230,56.57,0,0,0,0.785,56.7,37.71,18.99,2.62,154.45,2,8,53.22,65.02,68.46,62.324285714285715,68.55433333333333
2021-08-19,P001,Men_Tshirt,Male,B001,Bangalore,231,59.55,0,0,0,0.781,59.5,39.57,19.93,1.89,154.45,3,8,56.7,63.32,79.36,61.778571428571425,67.89233333333333
2021-08-20,P001,Men_Tshirt,Male,B001,Bangalore,232,58.11,0,0,0,0.778,65.42,43.51,21.92,2.91,154.45,4,8,59.5,59.27,69.2,62.65714285714285,67.76633333333334
2021-08-21,P001,Men_Tshirt,Male,B001,Bangalore,233,57.34,0,0,0,0.774,64.9,43.16,21.74,3.12,154.45,5,8,65.42,68.66,69.5,62.120000000000005,67.613
2021-08-22,P001,Men_Tshirt,Male,B001,Bangalore,234,58.5,0,0,1,0.771,95.01,63.18,31.83,2.95,154.45,6,8,64.9,82.23,68.43,63.94571428571429,68.49900000000001
2021-08-23,P001,Men_Tshirt,Male,B001,Bangalore,235,57.46,0,0,0,0.768,55.45,36.87,18.57,2.32,154.45,0,8,95.01,52.87,71.12,64.31428571428572,67.97666666666666
2021-08-24,P001,Men_Tshirt,Male,B001,Bangalore,236,57.0,0,0,0,0.764,45.86,30.5,15.36,1.49,154.45,1,8,55.45,53.22,91.79,63.26285714285715,66.44566666666667
2021-08-25,P001,Men_Tshirt,Male,B001,Bangalore,237,58.03,1,0,0,0.761,62.52,41.57,20.94,2.02,154.45,2,8,45.86,56.7,72.09,64.09428571428572,66.12666666666667
2021-08-26,P001,Men_Tshirt,Male,B001,Bangalore,238,56.91,0,0,0,0.758,64.19,42.68,21.5,2.88,154.45,3,8,62.52,59.5,66.57,64.76428571428572,66.04733333333334
2021-08-27,P001,Men_Tshirt,Male,B001,Bangalore,239,56.56,0,0,0,0.755,55.92,37.18,18.73,2.26,154.45,4,8,64.19,65.42,56.44,63.40714285714286,66.03
2021-08-28,P001,Men_Tshirt,Male,B001,Bangalore,240,58.81,0,0,0,0.752,71.27,47.39,23.87,2.66,154.45,5,8,55.92,64.9,75.81,64.31714285714285,65.87866666666666
2021-08-29,P001,Men_Tshirt,Male,B001,Bangalore,241,60.47,1,0,1,0.749,89.24,59.35,29.9,4.26,154.45,6,8,71.27,95.01,55.69,63.49285714285714,66.997
2021-08-30,P001,Men_Tshirt,Male,B001,Bangalore,242,58.81,0,0,0,0.746,41.57,27.65,13.93,1.58,154.45,0,8,89.24,55.45,64.29,61.51,66.23966666666666
2021-08-31,P001,Men_Tshirt,Male,B001,Bangalore,243,57.69,0,0,0,0.744,62.84,41.79,21.05,2.56,154.45,1,8,41.57,45.86,102.94,63.935714285714276,64.903
2021-09-01,P001,Men_Tshirt,Male,B001,Bangalore,244,58.28,0,0,0,0.741,61.97,41.21,20.76,2.5,155.09,2,9,62.84,62.52,71.87,63.857142857142854,64.57300000000001
2021-09-02,P001,Men_Tshirt,Male,B001,Bangalore,245,57.1,0,0,0,0.738,60.54,40.26,20.28,2.32,155.09,3,9,61.97,64.19,62.08,63.33571428571429,64.52166666666668
2021-09-03,P001,Men_Tshirt,Male,B001,Bangalore,246,57.3,0,0,0,0.736,56.21,37.38,18.83,1.69,155.09,4,9,60.54,55.92,59.17,63.37714285714286,64.423
2021-09-04,P001,Men_Tshirt,Male,B001,Bangalore,247,55.96,0,0,0,0.734,58.5,38.9,19.6,2.85,155.09,5,9,56.21,71.27,68.11,61.55285714285714,64.10266666666668
2021-09-05,P001,Men_Tshirt,Male,B001,Bangalore,248,56.69,0,0,1,0.731,79.08,52.59,26.49,3.29,155.09,6,9,58.5,89.24,66.45,60.10142857142857,64.52366666666667
2021-09-06,P001,Men_Tshirt,Male,B001,Bangalore,249,55.58,0,0,0,0.729,50.6,33.65,16.95,1.61,155.09,0,9,79.08,41.57,77.33,61.39142857142857,63.63266666666666
2021-09-07,P001,Men_Tshirt,Male,B001,Bangalore,250,54.93,0,0,0,0.727,55.67,37.02,18.65,2.49,155.09,1,9,50.6,62.84,85.67,60.36714285714286,62.632666666666665
2021-01-31,P002,Men_Jeans,Male,B001,Bangalore,281,24.69,0,1,1,1.049,97.16,73.5,23.66,4.95,150.0,6,1,78.87,146.7,105.22,72.03428571428572,78.673
2021-02-01,P002,Men_Jeans,Male,B001,Bangalore,282,23.77,0,0,0,1.051,59.53,45.04,14.49,4.53,150.64,0,2,97.16,67.07,74.5,70.95714285714287,78.174
2021-02-02,P002,Men_Jeans,Male,B001,Bangalore,283,25.02,0,0,0,1.052,66.9,50.61,16.29,4.2,150.64,1,2,59.53,65.2,100.45,71.2,77.05566666666667
2021-02-03,P002,Men_Jeans,Male,B001,Bangalore,284,23.87,0,0,0,1.054,53.76,40.67,13.09,4.28,150.64,2,2,66.9,62.64,71.13,69.93142857142857,76.47666666666666
2021-02-04,P002,Men_Jeans,Male,B001,Bangalore,285,25.57,0,0,0,1.055,51.77,39.17,12.61,3.72,150.64,3,2,53.76,69.78,61.05,67.35857142857142,76.16733333333333
2021-02-05,P002,Men_Jeans,Male,B001,Bangalore,286,24.57,0,0,0,1.057,68.07,51.49,16.57,5.24,150.64,4,2,51.77,63.52,68.85,68.00857142857144,76.14133333333334
2021-02-06,P002,Men_Jeans,Male,B001,Bangalore,287,24.31,0,0,0,1.058,57.65,43.62,14.04,3.91,150.64,5,2,68.07,78.87,60.67,64.97714285714287,76.04066666666668
2021-02-07,P002,Men_Jeans,Male,B001,Bangalore,288,25.27,0,0,1,1.059,102.94,77.87,25.06,7.41,150.64,6,2,57.65,97.16,75.81,65.80285714285715,76.94500000000001
2021-02-08,P002,Men_Jeans,Male,B001,Bangalore,289,24.25,0,0,0,1.061,64.16,48.54,15.62,4.96,150.64,0,2,102.94,59.53,70.38,66.46428571428571,76.73766666666667
2021-02-09,P002,Men_Jeans,Male,B001,Bangalore,290,24.26,0,0,0,1.062,58.36,44.15,14.21,4.62,150.64,1,2,64.16,66.9,107.31,65.24428571428571,75.10600000000001
2021-02-10,P002,Men_Jeans,Male,B001,Bangalore,291,24.45,0,0,0,1.064,63.84,48.3,15.54,4.13,150.64,2,2,58.36,53.76,66.21,66.68428571428572,75.027
2021-02-11,P002,Men_Jeans,Male,B001,Bangalore,292,24.41,0,0,0,1.065,65.28,49.39,15.89,4.14,150.64,3,2,63.84,51.77,65.13,68.61428571428571,75.032
2021-02-12,P002,Men_Jeans,Male,B001,Bangalore,293,24.71,0,0,0,1.066,48.14,36.42,11.72,3.26,150.64,4,2,65.28,68.07,75.32,65.76714285714286,74.126
2021-02-13,P002,Men_Jeans,Male,B001,Bangalore,294,24.04,1,0,0,1.067,80.39,60.82,19.57,6.36,150.64,5,2,48.14,57.65,61.82,69.01571428571428,74.74499999999999
2021-02-14,P002,Men_Jeans,Male,B001,Bangalore,295,23.98,0,0,1,1.069,97.78,73.97,23.81,5.84,150.64,6,2,80.39,102.94,85.02,68.27857142857142,75.17033333333333
2021-02-15,P002,Men_Jeans,Male,B001,Bangalore,296,24.76,0,0,0,1.07,59.3,44.86,14.44,4.69,150.64,0,2,97.78,64.16,90.24,67.58428571428571,74.139
2021-02-16,P002,Men_Jeans,Male,B001,Bangalore,297,24.46,0,0,0,1.071,52.59,39.79,12.81,2.75,150.64,1,2,59.3,58.36,91.36,66.76,72.84666666666666
2021-02-17,P002,Men_Jeans,Male,B001,Bangalore,298,23.96,0,0,0,1.072,62.83,47.53,15.3,3.78,150.64,2,2,52.59,63.84,61.98,66.61571428571429,72.875
2021-02-18,P002,Men_Jeans,Male,B001,Bangalore,299,25.2,0,0,0,1.074,60.8,46.0,14.8,3.49,150.64,3,2,62.83,65.28,90.98,65.97571428571429,71.869
2021-02-19,P002,Men_Jeans,Male,B001,Bangalore,300,25.01,0,0,0,1.075,71.87,54.37,17.5,3.95,150.64,4,2,60.8,48.14,78.77,69.36571428571429,71.639
2021-02-20,P002,Men_Jeans,Male,B001,Bangalore,301,25.19,1,0,0,1.076,91.19,68.99,22.2,5.86,150.64,5,2,71.87,80.39,98.1,70.90857142857143,71.40866666666666
2021-02-21,P002,Men_Jeans,Male,B001,Bangalore,302,24.8,0,0,1,1.077,94.65,71.61,23.05,6.39,150.64,6,2,91.19,97.78,75.52,70.46142857142857,72.04633333333332
2021-02-22,P002,Men_Jeans,Male,B001,Bangalore,303,24.78,0,0,0,1.078,60.78,45.98,14.8,3.24,150.64,0,2,94.65,59.3,78.65,70.67285714285715,71.45066666666666
2021-02-23,P002,Men_Jeans,Male,B001,Bangalore,304,24.57,0,0,0,1.079,62.29,47.13,15.17,4.11,150.64,1,2,60.78,52.59,146.7,72.05857142857143,68.637
2021-02-24,P002,Men_Jeans,Male,B001,Bangalore,305,24.08,0,0,0,1.08,61.98,46.89,15.09,4.84,150.64,2,2,62.29,62.83,67.07,71.93714285714286,68.46733333333333
2021-02-25,P002,Men_Jeans,Male,B001,Bangalore,306,23.61,0,0,0,1.081,63.36,47.93,15.43,3.25,150.64,3,2,61.98,60.8,65.2,72.30285714285715,68.40599999999999
2021-02-26,P002,Men_Jeans,Male,B001,Bangalore,307,24.81,0,0,0,1.082,63.8,48.26,15.53,4.85,150.64,4,2,63.36,71.87,62.64,71.14999999999999,68.44466666666668
2021-02-27,P002,Men_Jeans,Male,B001,Bangalore,308,23.17,0,0,0,1.083,77.57,58.69,18.89,5.02,150.64,5,2,63.8,91.19,69.78,69.20428571428572,68.70433333333334
2021-02-28,P002,Men_Jeans,Male,B001,Bangalore,309,24.79,0,0,1,1.084,83.78,63.38,20.4,4.26,150.64,6,2,77.57,94.65,63.52,67.65142857142857,69.37966666666667
2021-03-01,P002,Men_Jeans,Male,B001,Bangalore,310,24.08,0,0,0,1.085,69.99,52.95,17.04,3.92,151.27,0,3,83.78,60.78,78.87,68.96714285714286,69.08366666666666
2021-03-02,P002,Men_Jeans,Male,B001,Bangalore,311,24.27,0,0,0,1.086,64.8,49.02,15.78,4.1,151.27,1,3,69.99,62.29,97.16,69.32571428571428,68.00500000000001
2021-03-03,P002,Men_Jeans,Male,B001,Bangalore,312,24.7,0,0,0,1.087,61.9,46.83,15.07,4.38,151.27,2,3,64.8,61.98,59.53,69.31428571428572,68.084
2021-03-04,P002,Men_Jeans,Male,B001,Bangalore,313,25.57,0,0,0,1.088,62.96,47.63,15.33,4.32,151.27,3,3,61.9,63.36,66.9,69.25714285714285,67.95266666666666
2021-03-05,P002,Men_Jeans,Male,B001,Bangalore,314,25.11,0,0,0,1.088,64.48,48.78,15.7,3.28,151.27,4,3,62.96,63.8,53.76,69.35428571428572,68.31
2021-03-06,P002,Men_Jeans,Male,B001,Bangalore,315,24.81,0,0,0,1.089,72.24,54.65,17.59,5.08,151.27,5,3,64.48,77.57,51.77,68.59285714285714,68.99233333333333
2021-03-07,P002,Men_Jeans,Male,B001,Bangalore,316,24.03,0,0,1,1.09,98.04,74.17,23.87,6.06,151.27,6,3,72.24,83.78,68.07,70.63,69.99133333333333
2021-03-08,P002,Men_Jeans,Male,B001,Bangalore,317,24.74,0,0,0,1.091,58.45,44.22,14.23,4.08,151.27,0,3,98.04,69.99,57.65,68.98142857142857,70.018
2021-03-09,P002,Men_Jeans,Male,B001,Bangalore,318,24.75,0,0,0,1.091,62.97,47.64,15.33,4.79,151.27,1,3,58.45,64.8,102.94,68.72,68.68566666666668
2021-03-10,P002,Men_Jeans,Male,B001,Bangalore,319,25.3,0,0,0,1.092,65.58,49.61,15.97,4.73,151.27,2,3,62.97,61.9,64.16,69.24571428571429,68.73299999999999
2021-03-11,P002,Men_Jeans,Male,B001,Bangalore,320,25.06,0,0,0,1.093,61.91,46.83,15.07,3.7,151.27,3,3,65.58,62.96,58.36,69.0957142857143,68.85133333333333
2021-03-12,P002,Men_Jeans,Male,B001,Bangalore,321,24.87,0,0,0,1.093,70.14,53.06,17.08,5.11,151.27,4,3,61.91,64.48,63.84,69.9042857142857,69.06133333333334
2021-03-13,P002,Men_Jeans,Male,B001,Bangalore,322,25.27,0,0,0,1.094,69.03,52.23,16.81,5.15,151.27,5,3,70.14,72.24,65.28,69.44571428571429,69.18633333333332
2021-03-14,P002,Men_Jeans,Male,B001,Bangalore,323,24.08,0,0,1,1.095,93.66,70.86,22.8,4.7,151.27,6,3,69.03,98.04,48.14,68.82000000000001,70.70366666666668
2021-03-15,P002,Men_Jeans,Male,B001,Bangalore,324,23.88,0,0,0,1.095,56.62,42.84,13.79,3.5,151.27,0,3,93.66,58.45,80.39,68.55857142857143,69.91133333333332
2021-03-16,P002,Men_Jeans,Male,B001,Bangalore,325,25.35,0,0,0,1.096,57.99,43.87,14.12,3.68,151.27,1,3,56.62,62.97,97.78,67.84714285714286,68.585
2021-03-17,P002,Men_Jeans,Male,B001,Bangalore,326,23.94,0,0,0,1.096,59.58,45.08,14.51,3.39,151.27,2,3,57.99,65.58,59.3,66.99,68.59433333333332
2021-03-18,P002,Men_Jeans,Male,B001,Bangalore,327,24.25,0,0,0,1.097,64.76,48.99,15.77,4.54,151.27,3,3,59.58,61.91,52.59,67.39714285714285,69.0
2021-03-19,P002,Men_Jeans,Male,B001,Bangalore,328,25.7,0,0,0,1.097,59.32,44.88,14.44,3.64,151.27,4,3,64.76,70.14,62.83,65.85142857142857,68.883
2021-03-20,P002,Men_Jeans,Male,B001,Bangalore,329,25.14,0,0,0,1.097,71.8,54.32,17.48,4.62,151.27,5,3,59.32,69.03,60.8,66.24714285714285,69.24966666666666
2021-03-21,P002,Men_Jeans,Male,B001,Bangalore,330,23.78,0,0,1,1.098,79.92,60.46,19.46,5.39,151.27,6,3,71.8,93.66,71.87,64.28428571428572,69.518
2021-03-22,P002,Men_Jeans,Male,B001,Bangalore,331,24.95,0,0,0,1.098,78.62,59.48,19.14,5.73,151.27,0,3,79.92,56.62,91.19,67.42714285714285,69.09899999999999
2021-03-23,P002,Men_Jeans,Male,B001,Bangalore,332,25.01,0,0,0,1.098,67.58,51.13,16.45,5.32,151.27,1,3,78.62,57.99,94.65,68.79714285714286,68.19666666666666
2021-03-24,P002,Men_Jeans,Male,B001,Bangalore,333,24.78,0,0,0,1.099,62.19,47.05,15.14,4.84,151.27,2,3,67.58,59.58,60.78,69.17,68.24366666666667
2021-03-25,P002,Men_Jeans,Male,B001,Bangalore,334,24.45,0,0,0,1.099,59.01,44.64,14.37,3.81,151.27,3,3,62.19,64.76,62.29,68.34857142857143,68.13433333333333
2021-03-26,P002,Men_Jeans,Male,B001,Bangalore,335,24.11,0,0,0,1.099,58.28,44.09,14.19,3.45,151.27,4,3,59.01,59.32,61.98,68.2,68.011
2021-03-27,P002,Men_Jeans,Male,B001,Bangalore,336,25.27,0,0,0,1.099,72.79,55.07,17.72,4.32,151.27,5,3,58.28,71.8,63.36,68.34142857142857,68.32533333333335
2021-03-28,P002,Men_Jeans,Male,B001,Bangalore,337,24.97,0,0,1,1.1,107.05,80.99,26.06,6.23,151.27,6,3,72.79,79.92,63.8,72.21714285714286,69.767
2021-03-29,P002,Men_Jeans,Male,B001,Bangalore,338,24.48,0,0,0,1.1,57.59,43.57,14.02,3.19,151.27,0,3,107.05,78.62,77.57,69.21285714285715,69.10099999999998
2021-03-30,P002,Men_Jeans,Male,B001,Bangalore,339,24.86,0,0,0,1.1,57.68,43.63,14.04,3.79,151.27,1,3,57.59,67.58,83.78,67.79857142857144,68.23100000000001
2021-03-31,P002,Men_Jeans,Male,B001,Bangalore,340,24.75,0,0,0,1.1,60.03,45.42,14.62,4.02,151.27,2,3,57.68,62.19,69.99,67.49,67.899
2021-04-01,P002,Men_Jeans,Male,B001,Bangalore,341,24.55,0,0,0,1.1,72.71,55.01,17.7,4.84,151.91,3,4,60.03,59.01,64.8,69.44714285714285,68.16266666666667
2021-04-02,P002,Men_Jeans,Male,B001,Bangalore,342,24.38,0,0,0,1.1,64.59,48.87,15.73,5.07,151.91,4,4,72.71,58.28,61.9,70.34857142857143,68.25233333333333
